R package version: 0.0-39
Summary type: mean
Test type: t-test
x-axis treatment: 30
x-axis medium: SDM_rhlk_CTGNH
x-axis screen ID: QFA0132
x-axis screen name: lyp1_HLN 30C
x-axis libraries: SDLV4_384
x-axis client: DAL
x-axis user: AAB
x-axis date: 2014/07/18
x-axis PI: DAL
x-axis condition: SDM_rhlk_CTGNH
x-axis inoculation type: CONC
x-axis fitness definition: MDRMDP
y-axis treatment: 30
y-axis medium: SDM_rhlk_CTGNH
y-axis screen ID: QFA0131
y-axis screen name: rfa3-313 30C
y-axis libraries: SDLV4_384
y-axis client: MJG
y-axis user: AAB
y-axis date: 2014/06/16
y-axis PI: DAL
y-axis condition: SDM_rhlk_CTGNH
y-axis inoculation type: CONC
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDR482C	CWC21	0.0702004	0.260499	-9.53409	48.742	75.5928	1.44831	5.34962	8	6	t-test	E
YLR388W	RPS29A	0.0756386	0.273992	-9.52749	33.0055	55.1717	4.36823	2.55728	8	8	t-test	E
YLR287C-A	RPS30A	0.0883539	0.300727	-9.51218	34.5308	57.1304	4.17723	3.91846	8	8	t-test	E
YOR182C	RPS30B	0.00948895	0.0731032	-9.4947	32.3695	54.3041	2.6894	1.55405	8	8	t-test	E
YDR329C	PEX3	0.160506	0.416402	-9.49269	34.882	57.5607	2.15184	7.54135	8	8	t-test	E
YDR426C	YDR426C	0.0885976	0.301352	-9.48425	47.4366	73.8349	2.80985	5.34452	8	6	t-test	E
YFL053W	DAK2	0.15581	0.410771	-9.48261	48.9914	75.8495	2.27897	7.10837	8	6	t-test	E
YCR090C	YCR090C	0.0173068	0.10746	-9.46497	46.116	72.0969	2.9061	2.32491	8	8	t-test	E
YLR036C	YLR036C	0.0600752	0.237321	-9.45387	45.6905	71.5304	2.3801	5.01476	8	8	t-test	E
YPL068C	YPL068C	0.0253443	0.137313	-9.44634	34.6319	57.1761	3.32478	1.21031	8	8	t-test	E
YEL016C	NPP2	0.0964683	0.316121	-9.44116	48.8815	75.6533	2.05799	5.81253	8	6	t-test	E
YKL083W	YKL083W	0.0375513	0.179253	-9.43477	43.6649	68.8782	2.23799	4.14966	8	6	t-test	E
YER031C	YPT31	0.157075	0.412359	-9.42081	52.1895	79.9178	2.14837	7.12121	8	6	t-test	E
YLR177W	YLR177W	0.168485	0.426267	-9.41802	52.1507	79.8638	3.22379	7.17102	8	8	t-test	E
YBR269C	FMP21	0.0750858	0.272873	-9.41593	43.5625	68.7209	3.35253	4.62734	8	8	t-test	E
YOR202W	HIS3	0	0	-9.4092	60.1091	90.1756	0.123188	0.233991	11088	10784	t-test	E
YDR178W	SDH4	0.142881	0.39178	-9.40242	39.8039	63.8279	3.6339	6.24167	8	8	t-test	E
YGR084C	MRP13	0.0664248	0.251702	-9.39565	44.3615	69.7311	0.936202	5.5685	8	8	t-test	E
YER181C	YER181C	0.148552	0.400692	-9.38112	52.401	80.1407	1.83522	6.97784	8	6	t-test	E
YBL042C	FUI1	0.277487	0.554201	-9.37599	57.8805	87.2417	2.78308	9.87006	8	8	t-test	E
YDR525W-A	SNA2	0.0417251	0.190745	-9.36649	42.1561	66.8324	1.54809	4.45647	8	6	t-test	E
YDR517W	GRH1	0.173173	0.432458	-9.3627	50.734	77.9545	1.57539	7.5383	8	6	t-test	E
YKR096W	ESL2	0.269947	0.545219	-9.34506	49.3575	76.146	4.9772	8.31418	8	8	t-test	E
YHR073W	OSH3	0.460456	0.715647	-9.31301	46.4898	72.3845	10.5056	8.01747	8	8	t-test	E
YGL071W	AFT1	0.124778	0.365021	-9.30153	53.0115	80.8293	4.15259	5.05538	8	8	t-test	E
YNL131W	TOM22	0.185268	0.447516	-9.28474	45.2617	70.7549	4.13487	6.74992	8	8	t-test	E
YLR109W	AHP1	0.156544	0.411625	-9.28255	52.0431	79.5486	4.5476	5.46233	8	8	t-test	E
YDR067C	OCA6	0.128539	0.372113	-9.26678	40.7495	64.8786	2.34074	6.57821	8	8	t-test	E
YGL147C	RPL9A	0.0329655	0.165719	-9.25506	35.2179	57.6881	1.79881	4.31996	8	8	t-test	E
YDR156W	RPA14	0.126329	0.36799	-9.2458	39.011	62.5962	4.09251	5.12264	8	8	t-test	E
YIL163C	YIL163C	0.144741	0.395393	-9.24082	40.265	64.2165	3.48609	6.25142	8	8	t-test	E
YNL180C	RHO5	0.26947	0.54475	-9.23247	49.6017	76.3168	6.72524	5.54719	8	8	t-test	E
YDL020C	RPN4	0.223239	0.491224	-9.2314	33.2706	55.1314	6.19645	4.65329	8	8	t-test	E
YNL227C	JJJ1	0.0171491	0.106746	-9.22249	42.9415	67.6645	2.88053	2.03133	8	8	t-test	E
YDL192W	ARF1	0.220631	0.488618	-9.21033	28.5855	49.0268	6.3123	4.114	8	8	t-test	E
YKL041W	VPS24	0.260704	0.535606	-9.19802	21.2601	39.5087	7.16651	3.51453	8	8	t-test	E
YDR260C	SWM1	0.131501	0.376423	-9.185	41.9036	66.2695	3.28652	6.03197	8	8	t-test	E
YJR106W	ECM27	0.433	0.69348	-9.17784	45.9534	71.5135	10.2116	6.04515	8	8	t-test	E
YBR048W	RPS11B	0.0841806	0.292222	-9.17412	37.5658	60.6286	1.43537	5.78833	8	8	t-test	E
YHR154W	RTT107	0.387941	0.656868	-9.16235	54.0723	82.0247	3.38351	12.3232	8	8	t-test	E
YKL132C	RMA1	0.383277	0.652272	-9.14487	50.612	77.5136	5.69803	10.8419	8	8	t-test	E
YLL058W	YLL058W	0.0962306	0.315755	-9.10646	44.794	69.917	3.2771	5.06164	8	8	t-test	E
YBR241C	YBR241C	0.0754166	0.273385	-9.10258	47.5724	73.5159	2.35386	5.20202	8	8	t-test	E
YBR070C	ALG14	0.0221944	0.127841	-9.08231	42.4824	66.8872	2.66594	2.98844	8	8	t-test	E
YDR057W	YOS9	0.228787	0.498621	-9.04915	42.3731	66.7024	4.15485	7.55671	8	8	t-test	E
YIL102C	YIL102C	0.0628474	0.24334	-9.03829	44.5996	69.5764	3.80012	2.80502	8	8	t-test	E
YBR103W	SIF2	0.0811172	0.284779	-9.02543	31.676	52.7958	2.45592	5.23311	8	8	t-test	E
YBR131W	CCZ1	0.134158	0.378232	-8.98034	24.6333	43.6019	3.96906	5.21227	8	8	t-test	E
YCR086W	CSM1	0.0765984	0.276486	-8.97168	35.426	57.5904	3.52923	3.99922	8	8	t-test	E
YDL059C	RAD59	0.0252907	0.137171	-8.96126	41.8233	65.8751	2.88229	2.65051	8	8	t-test	E
YGL040C	HEM2	0.0244464	0.134926	-8.95649	45.8291	71.0652	2.85241	2.65037	8	8	t-test	E
YBR072W	HSP26	0.0842698	0.292222	-8.95423	40.3903	64.0072	3.798	3.79563	8	8	t-test	E
YLR345W	YLR345W	0.0628599	0.24334	-8.94895	43.0872	67.4987	2.30827	4.79102	8	8	t-test	E
YER168C	CCA1	0.0239986	0.133253	-8.94821	45.311	70.3823	3.02509	1.9713	8	8	t-test	E
YFL014W	HSP12	0.093329	0.309882	-8.93737	47.8138	73.6148	2.54086	5.20614	8	6	t-test	E
YER047C	SAP1	0.0733694	0.268878	-8.9329	49.5062	75.8042	1.35416	5.08825	8	6	t-test	E
YBR094W	PBY1	0.243334	0.515325	-8.91214	42.4618	66.6397	4.65584	7.30233	8	8	t-test	E
YDL077C	VAM6	0.206264	0.470832	-8.9027	13.0862	28.5229	5.00155	5.80822	8	8	t-test	E
YJL120W	YJL120W	0.0163604	0.104962	-8.89549	36.7876	59.2578	2.66958	2.27068	8	8	t-test	E
YLR360W	VPS38	0.345548	0.620255	-8.88812	38.8083	61.8693	8.36549	4.0281	8	8	t-test	E
YDR224C	HTB1	0.0506528	0.21391	-8.88353	52.2298	79.2732	2.90251	3.85695	8	8	t-test	E
YLR037C	DAN2	0.206133	0.470832	-8.8667	47.7063	73.3836	4.08776	6.83306	8	8	t-test	E
YPR106W	ISR1	0.0671514	0.25388	-8.85117	44.1399	68.7373	3.71735	3.02838	8	8	t-test	E
YIR019C	FLO11	0.128663	0.372113	-8.8279	40.6339	64.1594	3.60326	5.32326	8	8	t-test	E
YER067C-A	YER067C-A	0.16353	0.419013	-8.82623	52.4014	79.4214	1.32962	6.9344	8	6	t-test	E
YEL002C	WBP1	0.0160216	0.10412	-8.81316	45.1603	70.0116	2.60101	2.341	8	8	t-test	E
YKL176C	LST4	0.0121419	0.0862349	-8.80805	33.7279	55.1755	2.09195	2.89309	8	8	t-test	E
YDR315C	IPK1	0.0960086	0.315366	-8.8042	29.3114	49.4416	2.15645	5.57264	8	8	t-test	E
YBR079C	RPG1	0.0191656	0.115569	-8.78979	42.4122	66.4166	2.70299	2.36935	8	8	t-test	E
YPR071W	YPR071W	0.0234614	0.132254	-8.78853	43.5031	67.8301	2.68716	2.77764	8	8	t-test	E
YKL082C	RRP14	0.111237	0.340705	-8.78746	42.9183	67.0701	4.06543	4.0095	8	6	t-test	E
YNL113W	RPC19	0.307056	0.587081	-8.77683	41.2825	64.9344	7.57822	3.72512	8	8	t-test	E
YPR053C	YPR053C	0.123204	0.36147	-8.75928	48.4221	74.1728	3.66745	5.03277	8	8	t-test	E
YHR179W	OYE2	0.516639	0.751197	-8.75756	48.1024	73.7558	10.9056	9.44371	8	8	t-test	E
YPR105C	COG4	0.155977	0.410925	-8.71156	53.7979	81.0841	4.86289	3.97683	8	8	t-test	E
YKR084C	HBS1	0.330299	0.608765	-8.70085	41.9849	65.747	6.19898	7.782	8	8	t-test	E
YDR530C	APA2	0.0649125	0.247467	-8.69985	49.8622	75.9637	2.23778	4.50778	8	6	t-test	E
YFL015C	YFL015C	0.206777	0.471356	-8.69603	53.523	80.7074	2.03092	7.55948	8	6	t-test	E
YBR245C	ISW1	0.0628396	0.24334	-8.68363	44.8628	69.4578	3.46458	3.21101	8	8	t-test	E
YCL039W	GID7	0.0094097	0.0730781	-8.67779	44.5678	69.0675	1.58478	3.03201	8	8	t-test	E
YLR263W	RED1	0.137351	0.382615	-8.67401	47.8205	73.2819	2.85289	6.00293	8	8	t-test	E
YMR270C	RRN9	0.1477	0.399315	-8.67309	46.3542	71.3787	3.97156	5.23031	8	8	t-test	E
YOR068C	VAM10	0.0270245	0.144389	-8.66978	35.4088	57.1765	3.02075	1.89414	8	8	t-test	E
YML063W	RPS1B	0.320871	0.59978	-8.66831	23.0441	41.1357	7.95658	2.44376	8	8	t-test	E
YPR175W	DPB2	0.104173	0.327784	-8.66672	49.5661	75.5366	2.36507	5.55069	8	8	t-test	E
YGR073C	YGR073C	0.26106	0.535765	-8.65282	57.0565	85.2348	4.75289	7.18425	8	6	t-test	E
YLR017W	MEU1	0.200283	0.464336	-8.65069	53.8479	81.07	3.85535	6.64511	8	8	t-test	E
YBR149W	ARA1	2.36929e-05	0.00156404	-8.59986	46.4018	71.3453	1.60863	1.39547	56	56	t-test	E
YER158C	YER158C	0.333487	0.610622	-8.59921	55.5252	83.1789	2.08933	10.2068	8	6	t-test	E
YCR014C	POL4	0.0729012	0.268354	-8.59371	43.0348	66.9699	3.06125	4.15514	8	8	t-test	E
YLR448W	RPL6B	0.206207	0.470832	-8.56565	27.2608	46.4722	5.8378	3.07386	8	8	t-test	E
YHR093W	AHT1	0.410174	0.675145	-8.56171	56.8135	84.8015	2.89651	12.2427	8	8	t-test	E
YLR386W	VAC14	0.0673561	0.253969	-8.55183	39.3738	62.1667	2.70874	4.32796	8	8	t-test	E
YKR050W	TRK2	0.167988	0.425351	-8.53894	42.9949	66.8471	2.46927	6.72897	8	8	t-test	E
YDL018C	ERP3	0.115864	0.349011	-8.52685	49.2751	74.9778	3.61273	4.64506	8	8	t-test	E
YER077C	YER077C	0.192237	0.456654	-8.51677	48.9302	74.5173	1.88868	7.1405	8	6	t-test	E
YDR148C	KGD2	0.130596	0.375257	-8.49905	44.0787	68.2012	1.4825	6.28425	8	8	t-test	E
YPR074C	TKL1	0.0119391	0.0853521	-8.48193	32.613	53.3062	2.53146	0.91126	8	8	t-test	E
YML059C	NTE1	0.444263	0.700681	-8.4676	45.4581	69.9497	10.3524	2.06005	8	8	t-test	E
YKL144C	RPC25	0.182983	0.444289	-8.4618	41.9072	65.3361	4.68604	4.8315	8	6	t-test	E
YCR057C	PWP2	0.0332837	0.166684	-8.45387	39.1684	61.7733	1.9239	3.82163	8	8	t-test	E
YHR166C	CDC23	0.139137	0.386185	-8.40487	50.1078	75.8997	3.89355	4.66909	8	6	t-test	E
YDR354W	TRP4	0.138033	0.384088	-8.37002	36.6975	58.4593	2.48477	5.96133	8	8	t-test	E
YER039C	HVG1	0.172824	0.432233	-8.3693	50.6059	76.4997	1.99957	6.6055	8	6	t-test	E
YER074W	RPS24A	0.00807933	0.065597	-8.36833	28.3197	47.5898	0.860402	2.69969	8	6	t-test	E
YJL161W	FMP33	0.119581	0.356894	-8.3441	35.2883	56.5977	3.84834	4.18789	8	8	t-test	E
YCL051W	LRE1	0.112424	0.343084	-8.33752	47.0189	71.8055	3.21707	4.82106	8	8	t-test	E
YOL067C	RTG1	0.00411821	0.0414881	-8.3342	30.7952	50.7566	1.96641	1.71488	8	8	t-test	E
YGL243W	TAD1	0.15288	0.407398	-8.30363	47.0231	71.7671	1.99127	6.41266	8	8	t-test	E
YGL050W	TYW3	0.152453	0.407398	-8.29691	48.5285	73.711	2.42363	6.21876	8	8	t-test	E
YBR098W	MMS4	0.103488	0.32751	-8.29473	42.7346	66.1926	3.03855	4.73856	8	8	t-test	E
YDL229W	SSB1	0.087507	0.299266	-8.29394	36.5054	58.1114	1.03923	5.34969	8	8	t-test	E
YAR037W	YAR037W	0.217333	0.484819	-8.28381	45.8613	70.2343	3.95835	6.51665	8	8	t-test	E
YDR498C	SEC20	0.0683409	0.255584	-8.27536	44.6173	68.6097	3.57838	2.57751	8	8	t-test	E
YBR047W	FMP23	0.269775	0.545092	-8.26543	56.5485	84.0734	2.86235	8.37096	8	8	t-test	E
YNL075W	IMP4	0.171256	0.430084	-8.25466	51.7394	77.8212	4.89753	3.64098	8	8	t-test	E
YNL175C	NOP13	0.0901884	0.304067	-8.24901	52.3643	78.6246	4.12397	1.54905	8	8	t-test	E
YER090W	TRP2	0.213455	0.480011	-8.23876	44.9382	68.9784	1.48774	7.38207	8	6	t-test	E
YER159C	BUR6	0.0263481	0.141227	-8.23441	40.7642	63.5585	2.33295	3.05878	8	8	t-test	E
YER129W	SAK1	0.180017	0.44046	-8.23089	54.6405	81.5535	1.73859	6.68898	8	6	t-test	E
YMR194C-A	YMR194C-A	0.0856483	0.29492	-8.23029	45.7936	70.0771	3.69864	3.07152	8	8	t-test	E
YER152C	YER152C	0.192955	0.457276	-8.22356	51.403	77.3445	3.36569	6.23475	8	6	t-test	E
YCL014W	BUD3	0.153896	0.408378	-8.22076	44.2056	68.0049	3.59232	5.3124	8	8	t-test	E
YLR232W	YLR232W	0.144046	0.394044	-8.22064	39.3986	61.7693	2.52393	5.93131	8	8	t-test	E
YDR520C	URC2	0.237409	0.50827	-8.20823	50.5112	76.1679	2.11186	7.67993	8	6	t-test	E
YER049W	TPA1	0.108314	0.334614	-8.20796	48.1554	73.1118	2.33129	5.09574	8	6	t-test	E
YFL050C	ALR2	0.102178	0.326575	-8.20295	47.274	71.9619	1.70726	5.18574	8	6	t-test	E
YDL212W	SHR3	0.0237375	0.133109	-8.18273	42.8955	66.2561	2.02282	3.23269	8	8	t-test	E
YPR064W	YPR064W	0.050608	0.213901	-8.18196	43.364	66.8628	3.16718	2.64018	8	8	t-test	E
YCL056C	PEX34	0.114438	0.347238	-8.17201	50.2536	75.7867	2.97111	4.94774	8	8	t-test	E
YLR188W	MDL1	0.207421	0.471513	-8.16344	46.5674	70.9941	2.99755	6.88557	8	8	t-test	E
YOL139C	CDC33	0.0995986	0.321135	-8.14868	48.4362	73.399	4.06386	2.46494	8	8	t-test	E
YER137C	YER137C	0.097807	0.319257	-8.1209	46.9696	71.4606	2.11796	4.91005	8	6	t-test	E
YNL246W	VPS75	0.0029245	0.0330456	-8.11719	35.5328	56.6206	1.40181	2.26067	8	8	t-test	E
YDR035W	ARO3	0.0804896	0.282983	-8.10961	51.0658	76.7593	2.73325	4.29302	8	8	t-test	E
YKL198C	PTK1	3.47359e-05	0.00190005	-8.10554	51.1133	76.8156	1.42787	1.57744	56	56	t-test	E
YJR154W	YJR154W	4.76836e-05	0.00222028	-8.10473	49.1287	74.2403	1.42107	1.66133	56	56	t-test	E
YPL043W	NOP4	0.163623	0.419038	-8.09303	42.7648	65.9703	4.05926	4.81836	8	8	t-test	E
YBR237W	PRP5	0.0322121	0.163405	-8.05955	40.741	63.3016	1.43706	3.78478	8	8	t-test	E
YER042W	MXR1	0.252908	0.526708	-8.04655	55.7905	82.8062	1.92397	7.86914	8	6	t-test	E
YBR152W	SPP381	0.070008	0.26017	-8.03889	57.2126	84.6409	1.75216	4.62453	8	8	t-test	E
YBL046W	PSY4	0.169097	0.4276	-8.03777	40.576	63.0593	2.57218	6.23355	8	8	t-test	E
YLR018C	POM34	0.458025	0.713416	-8.03629	48.7259	73.6291	3.07264	12.7914	8	8	t-test	E
YBR281C	DUG2	0.0790354	0.280772	-8.03607	46.8693	71.2205	1.8093	4.79752	8	8	t-test	E
YJR010W	MET3	0.264037	0.538922	-8.02857	49.4781	74.5948	4.5763	6.6911	8	8	t-test	E
YKL165C	MCD4	0.455769	0.711227	-8.02679	42.6786	65.7725	9.97787	2.86906	8	6	t-test	E
YJL011C	RPC17	0.0162476	0.104656	-8.02555	33.8032	54.2582	1.67036	2.88305	8	6	t-test	E
YLR348C	DIC1	0.341503	0.616973	-8.01333	58.1519	85.8262	5.41308	7.87612	8	8	t-test	E
YCL006C	YCL006C	0.0971177	0.317791	-8.00683	45.2616	69.0971	3.34589	3.90255	8	8	t-test	E
YOR236W	DFR1	0.0634005	0.24411	-8.00658	46.8641	71.1754	1.93146	4.37181	8	8	t-test	E
YER123W	YCK3	0.174575	0.435526	-7.96669	49.59	74.6596	1.60167	6.3922	8	6	t-test	E
YLR354C	TAL1	0.14208	0.390799	-7.95868	46.6593	70.8477	3.30516	5.05118	8	8	t-test	E
YLR328W	NMA1	0.199665	0.463758	-7.95244	51.1124	76.6159	1.89916	7.0122	8	8	t-test	E
YPR018W	RLF2	0.0324468	0.16443	-7.94649	43.3424	66.5294	2.49659	2.88284	8	8	t-test	E
YJL115W	ASF1	0.41085	0.675593	-7.944	38.4987	60.2431	7.70135	6.8393	8	8	t-test	E
YFL024C	EPL1	0.00560321	0.0501093	-7.94367	47.8188	72.3323	1.80368	2.10376	8	8	t-test	E
YGL022W	STT3	0.0301649	0.156664	-7.94209	45.456	69.2654	1.44808	3.65567	8	8	t-test	E
YBR029C	CDS1	0.0792458	0.280772	-7.93248	50.6743	76.0218	3.76532	1.72293	8	8	t-test	E
YJL023C	PET130	0.000551595	0.0114353	-7.92243	47.3533	71.7009	1.92255	1.4097	56	56	t-test	E
YDL206W	YDL206W	0.293353	0.573087	-7.91465	42.1975	65.003	2.87609	8.45007	8	8	t-test	E
YDL095W	PMT1	0.191383	0.45592	-7.90152	45.9892	69.9044	4.6534	4.32653	8	8	t-test	E
YIL135C	VHS2	0.248325	0.522361	-7.90134	42.8253	65.8	4.57385	6.09814	8	8	t-test	E
YNR005C	YNR005C	0.327375	0.605733	-7.88856	41.111	63.5597	7.33693	2.31858	8	8	t-test	E
YHR034C	PIH1	0.338324	0.614768	-7.87975	24.7303	42.3001	3.16817	9.27612	8	8	t-test	E
YDL112W	TRM3	0.081745	0.286393	-7.86772	48.2814	72.8338	3.54168	2.73457	8	8	t-test	E
YBR239C	ERT1	0.0243009	0.134477	-7.86582	49.2579	74.098	1.9437	3.1312	8	8	t-test	E
YDL121C	YDL121C	0.133397	0.377948	-7.86469	47.5633	71.8984	2.07816	5.63589	8	8	t-test	E
YLR390W	ECM19	0.235901	0.506639	-7.8535	43.462	66.5639	4.28925	6.05474	8	8	t-test	E
YGL054C	ERV14	0.0351665	0.171959	-7.83914	39.3607	61.2253	1.99508	3.46376	8	8	t-test	E
YIL131C	FKH1	0.191878	0.456018	-7.82594	48.2306	72.7137	4.95698	3.42765	8	8	t-test	E
YNL135C	FPR1	0.103361	0.32751	-7.78423	38.4728	60.0023	3.94489	2.32657	8	8	t-test	E
YER091C	MET6	0.106595	0.331883	-7.77955	42.8751	65.7067	2.29122	4.75635	8	6	t-test	E
YNL020C	ARK1	0.0478812	0.206925	-7.77891	49.0611	73.73	3.17196	1.59723	8	8	t-test	E
YOL073C	YOL073C	0.0665086	0.251829	-7.77701	47.5036	71.7072	3.19454	2.82016	8	8	t-test	E
YJR111C	YJR111C	0.0480146	0.207306	-7.76782	38.9632	60.6171	2.30009	3.55051	8	8	t-test	E
YCR048W	ARE1	0.27819	0.555384	-7.75007	46.8415	70.8134	4.15373	7.06527	8	8	t-test	E
YPR160W	GPH1	3.72333e-06	0.000466998	-7.7405	48.2884	72.6778	1.40507	0.864223	56	56	t-test	E
YEL038W	UTR4	0.28916	0.567766	-7.73313	51.8554	77.2952	2.01817	8.22476	8	6	t-test	E
YJL133W	MRS3	0.305899	0.586304	-7.72484	51.9782	77.4438	2.75982	8.53315	8	8	t-test	E
YER038W-A	FMP49	0.114826	0.34768	-7.72462	47.8488	72.087	2.20944	4.91325	8	6	t-test	E
YKL070W	YKL070W	0.0799818	0.282186	-7.72375	41.7452	64.1686	2.1529	4.42346	8	8	t-test	E
YGL099W	LSG1	0.105835	0.330413	-7.72067	54.8529	81.1672	3.69914	3.12883	8	8	t-test	E
YGL015C	YGL015C	0.220691	0.488618	-7.71966	50.2308	75.1704	2.39821	6.98686	8	8	t-test	E
YDL109C	YDL109C	2.18019e-05	0.00147811	-7.71747	48.3866	72.7754	1.42259	1.27686	56	56	t-test	E
YFL012W	YFL012W	0.102428	0.326575	-7.71404	42.6387	65.3151	2.98334	4.2162	8	8	t-test	E
YBR118W	TEF2	0.197495	0.462066	-7.71156	44.2872	67.4502	5.15557	2.66511	8	8	t-test	E
YDL183C	YDL183C	0.120259	0.357486	-7.69574	37.0143	57.9956	3.50328	3.95771	8	8	t-test	E
YDL203C	ACK1	0.114283	0.347238	-7.6945	39.1679	60.7876	1.67499	5.29855	8	8	t-test	E
YGR289C	MAL11	0.104406	0.327789	-7.69073	48.9604	73.485	3.6504	3.14602	8	8	t-test	E
YDR531W	CAB1	0.260097	0.535021	-7.67451	51.0201	76.1356	5.53703	4.36748	8	8	t-test	E
YKL098W	MTC2	0.0246419	0.134976	-7.65869	32.9563	52.6837	1.21876	3.40324	8	8	t-test	E
YNL016W	PUB1	0.223101	0.491218	-7.65204	47.8696	72.0198	5.67544	1.22237	8	8	t-test	E
YGL133W	ITC1	0.176745	0.437884	-7.63599	47.8313	71.9494	1.54913	6.406	8	8	t-test	E
YLR097C	HRT3	0.139453	0.386538	-7.63522	46.0974	69.6992	1.70836	5.69838	8	8	t-test	E
YJR046W	TAH11	0.126172	0.367856	-7.62947	44.8702	68.0999	3.97276	3.02046	8	6	t-test	E
YDL208W	NHP2	0.152766	0.407398	-7.61714	40.1989	62.0245	4.46224	2.67722	8	8	t-test	E
YDR074W	TPS2	0.234715	0.505463	-7.60747	38.583	59.916	3.55741	6.42471	8	8	t-test	E
YCL044C	MGR1	0.0612061	0.240087	-7.60426	40.93	62.9562	1.29551	4.30299	8	8	t-test	E
YGL005C	COG7	0.15744	0.412359	-7.60031	47.6492	71.6669	1.37116	6.08097	8	8	t-test	E
YBR260C	RGD1	0.0861288	0.295965	-7.5979	45.1468	68.4177	2.35933	4.32017	8	8	t-test	E
YBR293W	VBA2	0.115583	0.348905	-7.59022	45.3144	68.6251	3.24704	4.08609	8	8	t-test	E
YBR288C	APM3	0.197565	0.462066	-7.58671	43.2313	65.9185	3.90748	5.21776	8	8	t-test	E
YDR463W	STP1	0.0907216	0.305061	-7.57702	48.8778	73.2304	2.09853	4.38959	8	6	t-test	E
YCR005C	CIT2	0.0889862	0.302059	-7.56252	44.0117	66.8994	2.06308	4.54399	8	8	t-test	E
YDL086W	YDL086W	0.0981947	0.319953	-7.54835	43.5612	66.2967	2.4654	4.45751	8	8	t-test	E
YBR261C	TAE1	0.205609	0.470832	-7.54505	47.9945	72.043	4.00762	5.22842	8	8	t-test	E
YER130C	COM2	0.23359	0.504893	-7.54268	47.3477	71.201	2.1442	6.92701	8	6	t-test	E
YKR043C	SHB17	0.431675	0.692364	-7.54019	49.8942	74.501	5.3854	9.8083	8	8	t-test	E
YDR050C	TPI1	0.0326347	0.165049	-7.52555	49.8024	74.3629	2.09689	3.08171	8	8	t-test	E
YHR203C	RPS4B	0.276251	0.552746	-7.50799	20.4698	36.2914	3.14156	7.45303	8	8	t-test	E
YBR225W	YBR225W	0.17548	0.43623	-7.4963	42.6758	65.0807	4.3095	3.81058	8	8	t-test	E
YPL158C	AIM44	0.28424	0.563203	-7.48146	40.1925	61.8403	6.0965	3.21751	8	8	t-test	E
YDR189W	SLY1	0.0216695	0.125249	-7.48025	46.4238	69.9216	2.17696	2.46365	8	8	t-test	E
YDR095C	YDR095C	0.311289	0.589203	-7.47348	42.9702	65.433	4.17314	7.43362	8	8	t-test	E
YBR213W	MET8	0.299063	0.5802	-7.46996	51.7625	76.8334	3.56934	7.61444	8	8	t-test	E
YDR378C	LSM6	0.0505	0.213625	-7.4691	17.5442	32.446	2.55317	3.08549	8	8	t-test	E
YAL064C-A	TDA8	0.201422	0.465469	-7.46583	43.4107	65.9944	3.30135	5.78059	8	8	t-test	E
YEL049W	PAU2	0.17989	0.44046	-7.46441	50.593	75.3091	2.20091	5.87618	8	6	t-test	E
YPL267W	ACM1	0.163463	0.419013	-7.45982	56.8455	83.4136	3.17494	5.10954	8	8	t-test	E
YKL079W	SMY1	0.169306	0.427887	-7.4518	42.5629	64.8766	2.52879	5.7021	8	8	t-test	E
YJL116C	NCA3	0.252092	0.525881	-7.4487	47.3402	71.0694	3.59129	6.56541	8	8	t-test	E
YIL051C	MMF1	0.0994742	0.321135	-7.44669	49.8864	74.3696	2.01494	4.50311	8	6	t-test	E
YBR233W	PBP2	0.222894	0.491218	-7.43067	46.5135	69.9737	4.45649	4.85069	8	8	t-test	E
YER080W	AIM9	0.0532904	0.220797	-7.42298	41.6965	63.7154	1.60996	3.71143	8	6	t-test	E
YBR262C	MIC12	0.174772	0.4358	-7.41107	42.415	64.6319	2.62169	5.70675	8	8	t-test	E
YKL087C	CYT2	0.0663009	0.251613	-7.40524	43.5527	66.1	2.90894	2.96795	8	8	t-test	E
YLR126C	YLR126C	0.153044	0.407398	-7.4039	52.2608	77.3941	2.38286	5.44433	8	8	t-test	E
YLR266C	PDR8	0.179621	0.44046	-7.39972	55.3392	81.3818	2.93362	5.5723	8	8	t-test	E
YFL054C	YFL054C	0.103698	0.327615	-7.39693	46.3804	69.7573	2.20477	4.45415	8	6	t-test	E
YDR540C	IRC4	0.367423	0.640278	-7.39126	55.7573	81.9131	1.93823	9.4696	8	6	t-test	E
YDR036C	EHD3	0.0288018	0.151872	-7.37927	41.0832	62.863	2.54817	1.91282	8	8	t-test	E
YER177W	BMH1	0.207888	0.472031	-7.3738	38.9415	60.0778	5.00988	2.78665	8	6	t-test	E
YGL074C	YGL074C	0.0430055	0.194202	-7.36509	47.596	71.2927	1.64364	3.61169	8	8	t-test	E
YKL084W	HOT13	0.175647	0.43623	-7.36348	43.7454	66.2959	2.95697	5.43924	8	8	t-test	E
YLR212C	TUB4	0.267238	0.542588	-7.35733	52.2398	77.3064	4.86878	5.23366	8	6	t-test	E
YLR040C	AFB1	0.154413	0.408432	-7.34904	49.9113	74.2752	2.92003	5.03909	8	8	t-test	E
