R package version: 0.0-42
Summary type: mean
Test type: t-test
x-axis treatment: 33
x-axis medium: SDM_rhlk_CTGNH
x-axis screen ID: QFA0132
x-axis screen name: lyp1_HLN 33C
x-axis libraries: SDLV4_384
x-axis client: DAL
x-axis user: AAB
x-axis date: 2014/07/18
x-axis PI: DAL
x-axis condition: SDM_rhlk_CTGNH
x-axis inoculation type: CONC
x-axis fitness definition: MDRMDP
y-axis treatment: 33
y-axis medium: SDM_rhlk_CTGNH
y-axis screen ID: QFA0136
y-axis screen name: stn1-13 33C
y-axis libraries: SDLV4_384
y-axis client: DAL
y-axis user: AAB
y-axis date: 2014/08/22
y-axis PI: DAL
y-axis condition: SDM_rhlk_CTGNH
y-axis inoculation type: CONC
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YJL167W	ERG20	0.00332464	0.0285557	-5.77126	32.7933	65.365	1.36373	0.957782	8	8	t-test	E
YKL177W	YKL177W	0.146651	0.34498	-5.76865	31.0407	62.39	3.34601	2.48295	8	8	t-test	E
YPL239W	YAR1	0.262878	0.482371	-5.76406	14.0676	33.6137	2.9667	6.66425	8	8	t-test	E
YKR018C	YKR018C	0.119504	0.301983	-5.76388	30.806	61.9841	3.13825	1.96666	8	8	t-test	E
YJL082W	IML2	0.051473	0.17934	-5.76227	32.6471	65.102	1.96865	2.98486	6	8	t-test	E
YNL013C	YNL013C	0.0315023	0.129359	-5.76084	40.1283	77.7797	2.08812	1.63341	8	8	t-test	E
YML131W	YML131W	0.0692492	0.215722	-5.74274	33.0414	65.7371	2.36088	2.83078	8	8	t-test	E
YMR322C	SNO4	0.100203	0.270938	-5.74189	45.2864	86.4904	2.63493	3.18962	8	8	t-test	E
YNL297C	MON2	0.625988	0.783104	-5.73662	17.0226	38.5756	8.1472	13.7846	8	8	t-test	E
YPL269W	KAR9	0.264356	0.484031	-5.731	32.5011	64.8015	4.40602	2.65306	6	8	t-test	E
YNL319W	YNL319W	0.130004	0.320072	-5.73011	38.5403	75.0361	1.98522	4.95136	8	8	t-test	E
YOR274W	MOD5	0.0544304	0.184808	-5.72376	35.0584	69.1236	1.71357	3.57276	8	8	t-test	E
YPL202C	AFT2	0.0790312	0.23402	-5.70044	35.3562	69.5889	2.29983	3.27071	8	8	t-test	E
YGL071W	AFT1	0.167405	0.372429	-5.68746	35.2762	69.4312	3.27974	3.06223	6	8	t-test	E
YIR023W	DAL81	0.0297658	0.124554	-5.67251	31.9159	63.7105	1.96089	1.99474	8	8	t-test	E
YOR194C	TOA1	0.100389	0.271008	-5.67088	34.4595	68.0189	2.0352	4.218	8	8	t-test	E
YGR061C	ADE6	0.0361933	0.142037	-5.67064	38.2422	74.4299	1.31737	3.37874	6	8	t-test	E
YER096W	SHC1	0.212587	0.428148	-5.66918	36.7338	71.8708	2.77563	5.59082	8	7	t-test	E
YDR097C	MSH6	0.244004	0.465503	-5.65945	29.793	60.09	2.95312	6.07866	8	8	t-test	E
YOR248W	YOR248W	0.0283555	0.121363	-5.65195	35.4579	69.679	1.69777	2.46755	6	8	t-test	E
YMR227C	TAF7	0.119322	0.301824	-5.65094	34.502	68.0571	2.72656	3.40457	8	8	t-test	E
YNL168C	FMP41	0.12733	0.315766	-5.63626	36.6834	71.7297	3.05455	2.50264	8	8	t-test	E
YPR153W	YPR153W	0.543375	0.726732	-5.63589	21.3357	45.7155	8.47224	3.44037	6	8	t-test	E
YDR260C	SWM1	0.0476974	0.17017	-5.61213	34.3461	67.7272	1.16144	3.76388	8	8	t-test	E
YGR206W	MVB12	0.000578098	0.0082528	-5.60952	36.67	71.6616	0.687272	1.71229	8	8	t-test	E
YDR161W	YDR161W	0.212436	0.428148	-5.60566	28.8076	58.3288	1.39492	6.65585	8	8	t-test	E
YLR141W	RRN5	0.0449478	0.1643	-5.59565	36.28	70.9771	1.94019	2.76279	8	8	t-test	E
YPL039W	YPL039W	0.16946	0.375712	-5.59238	29.3255	59.184	3.3442	3.04625	8	8	t-test	E
YMR308C	PSE1	0.170864	0.376975	-5.58185	33.9307	66.9717	3.51833	2.17041	8	8	t-test	E
YHR016C	YSC84	0.0303667	0.126129	-5.57866	36.9761	72.1282	1.54799	2.91382	8	8	t-test	E
YPL103C	FMP30	0.15544	0.355823	-5.57588	34.4633	67.8643	2.87592	3.95809	8	8	t-test	E
YMR283C	RIT1	0.0601009	0.196796	-5.56767	45.5077	86.5701	1.55101	3.7358	8	8	t-test	E
YCR022C	YCR022C	0.514891	0.70458	-5.56748	39.8711	77.016	2.33915	13.0402	8	6	t-test	E
YBR232C	YBR232C	0.185971	0.397476	-5.55863	32.7819	64.9852	3.16006	4.04293	8	6	t-test	E
YDR182W	CDC1	0.124423	0.310076	-5.55579	25.5117	52.6578	2.14616	4.44875	8	8	t-test	E
YPL261C	YPL261C	0.454602	0.659127	-5.55039	21.8582	46.4561	3.89241	10.2015	6	8	t-test	E
YLR037C	DAN2	0.339006	0.559371	-5.54233	37.4347	72.8439	5.08053	2.78949	6	8	t-test	E
YGL157W	ARI1	0.142102	0.33926	-5.53756	39.1829	75.7989	2.76907	3.7642	8	8	t-test	E
YML114C	TAF8	0.015677	0.0815108	-5.53749	37.3714	72.7284	1.6957	1.58741	8	8	t-test	E
YCL036W	GFD2	0.0242312	0.108868	-5.52779	31.4644	62.6999	0.783398	2.98773	8	6	t-test	E
YKL070W	YKL070W	0.0717585	0.220685	-5.52401	28.3597	57.4311	2.30074	2.73089	8	8	t-test	E
YKL125W	RRN3	0.148817	0.346943	-5.52372	27.5524	56.0623	2.67026	4.12648	8	8	t-test	E
YOR046C	DBP5	0.264913	0.4847	-5.5196	36.1601	70.6449	4.44671	2.02628	8	8	t-test	E
YIL057C	RGI2	0.123074	0.308147	-5.5149	30.7033	61.3879	2.47139	3.85666	8	8	t-test	E
YPL159C	PET20	0.152963	0.35291	-5.51172	36.109	70.545	3.00763	3.40352	8	8	t-test	E
YOR075W	UFE1	0.0946235	0.260872	-5.50726	38.6396	74.8267	2.69313	2.17735	8	8	t-test	E
YHL002W	HSE1	0.0346985	0.138548	-5.50633	35.616	69.7003	2.04982	1.53584	8	8	t-test	E
YMR135W-A	YMR135W-A	0.0308327	0.127646	-5.50306	39.6063	76.458	2.01124	1.29109	8	8	t-test	E
YNL108C	YNL108C	0.0831396	0.240207	-5.50242	46.9113	88.8386	2.14803	3.42225	8	8	t-test	E
YDR446W	ECM11	0.473972	0.674873	-5.49884	40.3636	77.7344	3.15027	11.2463	8	7	t-test	E
YMR316C-A	YMR316C-A	0.246683	0.467502	-5.49864	37.7414	73.2897	2.20579	6.63797	8	8	t-test	E
YLR418C	CDC73	0.410199	0.621509	-5.49579	20.1788	43.5171	3.94051	8.67791	8	8	t-test	E
YIL085C	KTR7	0.0530264	0.182118	-5.48973	35.6857	69.7902	2.0727	2.2475	6	8	t-test	E
YMR078C	CTF18	0.0203354	0.0966887	-5.48184	30.5877	61.136	1.74428	1.78927	8	8	t-test	E
YDL002C	NHP10	0.406063	0.61913	-5.48173	23.542	49.1937	5.28898	5.97043	8	6	t-test	E
YGR100W	MDR1	0.538507	0.723807	-5.47722	35.9963	70.2955	8.42653	1.63902	8	8	t-test	E
YLR106C	MDN1	0.184224	0.395917	-5.47623	31.5277	62.7197	3.4448	2.90016	8	8	t-test	E
YFL035C-B	YFL035C-B	0.443863	0.648614	-5.47526	39.0432	75.4565	5.90608	6.04831	8	7	t-test	E
YNL066W	SUN4	0.0640995	0.205281	-5.47156	42.5101	81.3264	2.38781	1.83312	8	8	t-test	E
YOL135C	MED7	0.0375351	0.145774	-5.4657	29.8427	59.846	1.84597	2.51279	8	8	t-test	E
YJR100C	AIM25	0.482444	0.681387	-5.46172	40.8114	78.4305	2.14692	12.0509	8	8	t-test	E
YBR250W	SPO23	0.183492	0.394848	-5.45825	41.0069	78.7561	1.58291	5.68813	8	6	t-test	E
YCL049C	YCL049C	0.172746	0.378813	-5.45123	40.8373	78.4567	1.43957	5.5668	8	6	t-test	E
YIR028W	DAL4	0.723094	0.847767	-5.44793	47.6781	90.0459	0.738925	25.0035	8	8	t-test	E
YMR152W	YIM1	0.171012	0.377136	-5.4313	38.7223	74.8381	2.90395	4.0377	8	8	t-test	E
YDR238C	SEC26	0.256051	0.475886	-5.42814	26.7462	54.5339	2.5944	6.35519	8	8	t-test	E
YNL049C	SFB2	0.0791108	0.23402	-5.40905	42.7221	81.5799	2.40081	2.47092	8	8	t-test	E
YHR152W	SPO12	0.0444264	0.163327	-5.40469	34.4521	67.5552	1.63582	3.08027	8	8	t-test	E
YER048W-A	ISD11	0.103605	0.277469	-5.40077	27.4327	55.6511	1.91959	4.10603	8	8	t-test	E
YNL182C	IPI3	0.016934	0.0855224	-5.39969	34.8377	68.2003	1.39975	2.404	8	8	t-test	E
YBL004W	UTP20	0.0250811	0.111365	-5.39924	38.8251	74.9579	1.82154	1.70504	8	8	t-test	E
YGR273C	YGR273C	0.176909	0.385437	-5.38463	34.8458	68.1886	2.79793	4.18793	6	8	t-test	E
YKR005C	YKR005C	0.080834	0.236381	-5.38276	33.6834	66.2152	2.62166	0.863197	8	8	t-test	E
YMR258C	ROY1	0.266969	0.487104	-5.37895	35.5851	69.432	2.60767	6.47803	8	8	t-test	E
YNL141W	AAH1	0.153877	0.353656	-5.36376	34.6226	67.7748	3.27532	1.63271	8	8	t-test	E
YMR304C-A	YMR304C-A	0.0984031	0.267358	-5.35756	42.9804	81.9303	2.61931	2.32226	8	8	t-test	E
YPR032W	SRO7	0.113598	0.293005	-5.35515	20.3545	43.5765	2.31871	3.53575	6	8	t-test	E
YLL010C	PSR1	0.127793	0.316138	-5.34928	30.4758	60.7217	3.00899	1.69954	8	8	t-test	E
YNL151C	RPC31	0.114864	0.294739	-5.34377	38.603	74.4875	2.71613	2.61246	8	8	t-test	E
YNL102W	POL1	0.000850573	0.0108389	-5.33682	34.4213	67.3879	0.918829	1.46734	8	8	t-test	E
YFL056C	AAD6	0.459969	0.663217	-5.3306	39.1343	75.3657	6.0642	5.78465	8	7	t-test	E
YGR113W	DAM1	0.0773363	0.230551	-5.33024	38.5684	74.4059	2.08648	3.14707	8	8	t-test	E
YNL157W	YNL157W	0.361939	0.582359	-5.32763	35.0475	68.4338	4.60965	5.48118	8	8	t-test	E
YPR113W	PIS1	0.0694379	0.215957	-5.32366	39.5063	75.9846	2.2631	2.38128	8	8	t-test	E
YNL122C	YNL122C	0.0690467	0.215223	-5.3184	43.4081	82.589	1.79502	3.41362	8	8	t-test	E
YGL062W	PYC1	0.160835	0.364056	-5.31783	33.6473	66.0439	2.89753	3.53852	8	8	t-test	E
YDR338C	YDR338C	0.0356462	0.140886	-5.31602	33.3946	65.6126	1.19387	3.21585	8	8	t-test	E
YMR233W	TRI1	0.180518	0.389774	-5.3144	41.3109	79.0274	3.47259	1.82865	8	8	t-test	E
YMR121C	RPL15B	0.0798363	0.234821	-5.30829	40.5822	77.782	2.28546	2.69501	8	8	t-test	E
YPR025C	CCL1	0.0719726	0.22094	-5.30682	35.6531	69.425	2.135	2.84029	8	8	t-test	E
YPR040W	TIP41	0.193844	0.405733	-5.29942	31.8396	62.9488	3.22761	3.24352	6	8	t-test	E
YJR112W	NNF1	0.0981804	0.26704	-5.28936	32.0573	63.3007	2.72899	1.25211	8	8	t-test	E
YGR037C	ACB1	0.0988963	0.267979	-5.28544	35.5557	69.2236	2.17675	3.47265	8	8	t-test	E
YEL020C	YEL020C	0.243893	0.465503	-5.28408	38.2295	73.7533	3.53287	4.19762	8	7	t-test	E
YHR079C	IRE1	0.243585	0.465503	-5.28206	22.6576	47.3563	3.1474	5.06088	8	8	t-test	E
YGL152C	YGL152C	0.18385	0.39545	-5.28039	30.072	59.9205	1.94624	5.40507	8	8	t-test	E
YCR100C	YCR100C	0.184678	0.396219	-5.27238	35.929	69.8342	2.16259	5.07183	8	6	t-test	E
YNL090W	RHO2	0.252029	0.472402	-5.26687	44.0731	83.6287	3.77236	3.7108	8	8	t-test	E
YPL091W	GLR1	0.128139	0.316685	-5.26389	36.9855	71.6105	2.60822	3.24859	8	8	t-test	E
YPL242C	IQG1	0.00146667	0.0161432	-5.26295	36.6456	71.0328	0.774992	1.78383	8	8	t-test	E
YBL075C	SSA3	0.255226	0.475653	-5.25584	38.6765	74.463	3.80998	3.66393	8	8	t-test	E
YGR169C	PUS6	0.0556125	0.186815	-5.25249	34.3883	67.189	1.96461	2.63192	8	8	t-test	E
YDR439W	LRS4	0.324093	0.543269	-5.24374	40.311	77.2129	3.80418	5.79817	8	7	t-test	E
YDR419W	RAD30	0.0252625	0.111831	-5.23387	35.2322	68.5878	1.47069	2.51708	8	8	t-test	E
YIL059C	YIL059C	0.0367867	0.143612	-5.22343	32.7839	64.4205	1.47529	2.8976	8	8	t-test	E
YDR515W	SLF1	0.07264	0.222584	-5.22136	36.1188	70.0694	1.68687	3.47127	6	8	t-test	E
YNR001C	CIT1	0.12756	0.316013	-5.21506	38.7822	74.5732	2.93822	1.59647	8	8	t-test	E
YPL183W-A	RTC6	0.50543	0.696955	-5.21237	30.8566	61.135	7.30161	2.57623	8	8	t-test	E
YOR289W	YOR289W	0.192654	0.404905	-5.20093	32.1814	63.3611	2.36325	5.02289	8	8	t-test	E
YPR088C	SRP54	0.0616106	0.199416	-5.19447	31.5676	62.3098	2.03944	2.56011	8	8	t-test	E
YPR039W	YPR039W	0.305828	0.526432	-5.19294	31.7867	62.6786	4.07299	4.20116	6	8	t-test	E
YNL161W	CBK1	0.0708803	0.219049	-5.19134	36.1319	70.0408	2.25288	2.20472	8	8	t-test	E
YMR029C	FAR8	0.0844884	0.242305	-5.18885	38.5209	74.0858	1.50912	3.91681	8	8	t-test	E
YCL033C	MXR2	0.140798	0.337082	-5.1865	36.4137	70.5102	1.96225	4.37824	8	6	t-test	E
YPR157W	TDA6	0.0518311	0.179845	-5.17841	37.7955	72.8386	1.62677	2.98334	6	8	t-test	E
YJR107W	YJR107W	0.280748	0.501342	-5.17498	35.1958	68.4264	4.11331	3.23849	8	8	t-test	E
YKL010C	UFD4	0.401936	0.616043	-5.17284	34.9029	67.9264	5.49561	3.54565	8	8	t-test	E
YER044C-A	MEI4	0.254454	0.474837	-5.17267	40.6274	77.6288	3.10628	5.13213	8	7	t-test	E
YLR362W	STE11	0.501583	0.693673	-5.16769	7.94155	22.2195	5.85327	7.72456	6	8	t-test	E
YNR015W	SMM1	0.170844	0.376975	-5.16757	40.5372	77.4673	3.32811	1.39337	8	8	t-test	E
YCL040W	GLK1	0.109791	0.287788	-5.16364	34.6508	67.4834	1.63633	4.09701	8	6	t-test	E
YIL044C	AGE2	0.0021427	0.0212548	-5.15744	32.7841	64.309	0.92461	1.71788	8	8	t-test	E
YFR030W	MET10	0.60678	0.770863	-5.15133	38.8599	74.5968	2.68733	15.6662	8	8	t-test	E
YDR222W	YDR222W	0.0422866	0.158231	-5.14662	33.6971	65.8381	1.19831	3.24697	8	8	t-test	E
YML090W	YML090W	0.0517497	0.179772	-5.1338	41.1337	78.421	2.11302	1.60668	8	8	t-test	E
YMR017W	SPO20	0.00769637	0.0512315	-5.12795	37.2529	71.8333	0.761517	2.33443	8	8	t-test	E
YPR003C	YPR003C	0.0800963	0.235312	-5.12109	37.9465	72.9974	2.01729	2.91903	6	8	t-test	E
YPL263C	KEL3	0.0606401	0.198049	-5.12104	37.0572	71.49	1.48043	3.3511	6	8	t-test	E
YGR183C	QCR9	0.271097	0.491394	-5.11854	27.324	54.9884	3.33793	5.02586	8	8	t-test	E
YCR102W-A	YCR102W-A	0.142014	0.339212	-5.1162	31.415	61.9185	2.77359	2.81712	8	6	t-test	E
YMR221C	YMR221C	0.0923812	0.25602	-5.11604	39.4473	75.5326	1.59215	3.91586	8	8	t-test	E
YDR150W	NUM1	0.0212453	0.0999815	-5.1132	32.0094	62.9209	1.47866	2.19974	8	8	t-test	E
YDL052C	SLC1	0.674837	0.818286	-5.11104	24.3885	50.0001	9.16663	12.8267	8	6	t-test	E
YDR534C	FIT1	0.252189	0.472456	-5.10355	40.4515	77.2134	3.48714	4.10036	8	7	t-test	E
YJL174W	KRE9	0.0694527	0.215957	-5.09631	34.9337	67.8489	2.02519	2.71134	8	8	t-test	E
YBL031W	SHE1	0.169113	0.375397	-5.09464	30.7454	60.747	3.07563	2.63668	8	8	t-test	E
YPL221W	FLC1	0.0872515	0.246733	-5.07688	34.714	67.4435	1.80355	3.53372	8	8	t-test	E
YOR366W	YOR366W	0.085109	0.243204	-5.06868	35.2009	68.2548	2.1161	2.71298	6	8	t-test	E
YGR132C	PHB1	0.255505	0.475745	-5.0664	40.8885	77.8912	3.41238	4.31804	8	8	t-test	E
YLR168C	UPS2	0.300569	0.522276	-5.06518	36.3446	70.1874	3.38445	5.45825	6	8	t-test	E
YCL074W	YCL074W	0.413763	0.624285	-5.06182	43.1208	81.667	1.09127	9.51192	8	6	t-test	E
YER167W	BCK2	0.190167	0.402621	-5.04889	33.8351	65.9063	2.69212	4.18389	8	7	t-test	E
YMR226C	YMR226C	0.0106731	0.0630051	-5.03887	38.9679	74.5893	0.659151	2.47139	8	8	t-test	E
YCR086W	CSM1	0.186331	0.397742	-5.0288	37.5574	72.1814	2.25565	4.66415	8	6	t-test	E
YHR209W	CRG1	0.00641386	0.0452549	-5.02227	36.0931	69.6885	1.21828	1.63907	8	8	t-test	E
YHR151C	MTC6	0.408211	0.620742	-5.01458	23.9281	49.0564	4.84486	5.57713	8	8	t-test	E
YOR272W	YTM1	0.12346	0.308147	-5.0132	35.9531	69.4358	2.50994	2.88174	8	8	t-test	E
YMR025W	CSI1	0.0332488	0.13411	-5.01085	40.5439	77.2129	1.68934	2.12236	8	8	t-test	E
YKL195W	MIA40	0.191407	0.403766	-5.00638	39.4414	75.3367	3.13958	2.97156	8	8	t-test	E
YBR073W	RDH54	0.117203	0.298255	-5.00422	30.2816	59.8076	2.48928	2.72771	8	8	t-test	E
YER153C	PET122	0.367091	0.585249	-4.99746	28.5303	56.8278	4.45238	4.96037	8	7	t-test	E
YDR157W	YDR157W	0.0154052	0.0805945	-4.99697	32.3084	63.2308	0.967611	2.51559	8	8	t-test	E
YNL328C	MDJ2	0.116765	0.29744	-4.995	44.1247	83.2554	2.62142	2.15082	8	8	t-test	E
YDR453C	TSA2	0.511229	0.70118	-4.99475	35.4064	68.4779	2.30154	11.6274	8	7	t-test	E
YNL124W	NAF1	0.0522556	0.180698	-4.9923	33.8077	65.764	1.7885	2.57884	8	8	t-test	E
YOL022C	TSR4	0.07504	0.226914	-4.99172	38.4122	73.5675	2.14087	2.38884	8	8	t-test	E
YBL008W	HIR1	0.330669	0.550281	-4.98958	30.8192	60.694	4.68534	1.82496	8	8	t-test	E
YIL115C	NUP159	0.0769234	0.230133	-4.98001	35.1187	67.9652	1.84832	3.11905	8	8	t-test	E
YMR271C	URA10	0.0179106	0.0892705	-4.9778	46.1713	86.6951	1.13572	2.4595	8	8	t-test	E
YHR005C	GPA1	0.461915	0.664657	-4.97775	19.3072	41.1618	4.7408	7.97469	16	16	t-test	E
YML015C	TAF11	0.119729	0.302157	-4.97259	39.119	74.7329	2.61975	2.22886	8	8	t-test	E
YNL046W	YNL046W	0.0607376	0.19824	-4.96776	46.6611	87.5082	1.94135	2.44329	8	8	t-test	E
YMR244W	YMR244W	0.233201	0.454206	-4.95255	43.3657	81.8969	3.50033	2.95064	8	8	t-test	E
YGL004C	RPN14	0.111633	0.290178	-4.94647	39.7274	75.7199	2.11124	3.40132	8	8	t-test	E
YPR077C	YPR077C	0.16558	0.371249	-4.93838	31.0742	61.0396	2.81998	2.71081	6	8	t-test	E
YPR134W	MSS18	0.0573669	0.191185	-4.93515	31.2977	61.4128	1.21331	3.36522	6	8	t-test	E
YMR312W	ELP6	0.0631953	0.20273	-4.931	32.215	62.9605	1.95556	2.42979	8	8	t-test	E
YDR538W	PAD1	0.31848	0.538875	-4.92786	40.101	76.3217	3.45747	5.52137	8	7	t-test	E
YGR185C	TYS1	0.0923798	0.25602	-4.9231	38.1923	73.0784	2.22517	2.5907	8	8	t-test	E
YER092W	IES5	0.487798	0.684357	-4.91818	15.6232	34.8167	5.48583	7.03688	8	7	t-test	E
YIL014W	MNT3	0.112256	0.290935	-4.912	34.6464	67.0495	2.56403	1.96487	8	8	t-test	E
YPR132W	RPS23B	0.133962	0.326294	-4.91108	34.1376	66.1855	2.53573	2.60664	6	8	t-test	E
YNL006W	LST8	0.0439705	0.162488	-4.90686	34.9401	67.5386	1.95653	1.28613	8	8	t-test	E
YPL015C	HST2	0.11542	0.295501	-4.90657	33.912	65.7954	2.18723	3.13771	6	8	t-test	E
YPL066W	RGL1	0.0979672	0.266875	-4.89962	37.992	72.6991	1.36869	3.97565	8	8	t-test	E
YJR070C	LIA1	0.75221	0.863776	-4.88667	42.6869	80.6348	1.38492	25.1284	8	8	t-test	E
YPR021C	AGC1	0.108162	0.285441	-4.87804	36.8118	70.6622	2.12142	3.05912	6	8	t-test	E
YHL010C	ETP1	0.0876963	0.247024	-4.87353	28.4481	56.4784	2.12022	2.65916	8	8	t-test	E
YDR024W	FYV1	0.160701	0.363915	-4.87333	22.4336	46.2838	1.50498	4.84629	8	8	t-test	E
YGR197C	SNG1	0.0394907	0.150768	-4.85776	37.934	72.5299	1.53383	2.52762	8	8	t-test	E
YLR423C	ATG17	0.0400442	0.15209	-4.8543	41.0499	77.8052	1.71284	2.13301	8	8	t-test	E
YNL224C	SQS1	0.188477	0.399884	-4.84127	38.593	73.6189	3.14158	2.27443	8	8	t-test	E
YGR083C	GCD2	0.108076	0.285441	-4.84074	38.0627	72.7192	2.23043	2.88743	8	8	t-test	E
YNR013C	PHO91	0.0763875	0.229208	-4.81784	38.5287	73.4701	2.20173	1.77817	8	8	t-test	E
YFR057W	YFR057W	0.20845	0.423003	-4.81742	35.2452	67.9041	2.46922	4.56063	8	8	t-test	E
YDR015C	YDR015C	0.0201848	0.0964256	-4.809	33.4915	64.9175	1.16738	2.38381	8	8	t-test	E
YDR098C	GRX3	0.0195412	0.0944053	-4.80574	33.3826	64.7273	1.03998	2.48491	8	8	t-test	E
YOR226C	ISU2	0.20164	0.414504	-4.80383	35.3632	68.0811	1.30793	5.49146	8	8	t-test	E
YGR011W	YGR011W	0.315149	0.535373	-4.79722	31.5359	61.5827	3.1	5.76754	8	8	t-test	E
YJL077C	ICS3	0.180388	0.389659	-4.79481	36.3023	69.6575	3.08347	2.00229	8	8	t-test	E
YMR232W	FUS2	0.0474088	0.169619	-4.7945	36.3452	69.7297	0.733444	3.31171	8	8	t-test	E
YPR190C	RPC82	0.140339	0.336323	-4.79419	37.1166	71.0366	2.27786	3.476	8	8	t-test	E
YER001W	MNN1	0.409837	0.621509	-4.7941	40.8028	77.2843	3.03096	7.95032	8	7	t-test	E
YDL056W	MBP1	0.208346	0.422963	-4.79119	36.7085	70.3398	2.27325	4.67927	8	6	t-test	E
YML062C	MFT1	0.0526248	0.181355	-4.78766	32.4097	63.0476	1.29518	3.09467	8	8	t-test	E
YDL212W	SHR3	0.241967	0.463503	-4.77728	37.2751	71.2767	3.67113	1.47098	8	8	t-test	E
YKL140W	TGL1	0.25041	0.471179	-4.77579	36.889	70.6196	3.68525	1.99648	8	8	t-test	E
YMR139W	RIM11	0.0591437	0.19467	-4.7756	37.0715	70.9286	1.67658	2.72949	8	8	t-test	E
YPL124W	SPC29	0.000471109	0.0072319	-4.77442	32.1793	62.6347	0.457128	1.44097	8	8	t-test	E
YMR031C	EIS1	0.00817668	0.0530331	-4.77113	37.8827	72.2961	0.599512	2.22639	8	8	t-test	E
YBR087W	RFC5	0.331118	0.550317	-4.77112	34.8421	67.1424	4.19132	3.51526	8	8	t-test	E
YER005W	YND1	0.135741	0.328609	-4.7688	38.0972	72.6556	2.4783	2.80365	8	7	t-test	E
YPR035W	GLN1	0.138175	0.332712	-4.76866	39.9212	75.747	2.68342	2.09979	8	8	t-test	E
YNL022C	RCM1	0.283877	0.504307	-4.74615	37.6153	71.8005	3.62089	3.67768	8	8	t-test	E
YML122C	YML122C	0.14243	0.339724	-4.73737	41.0634	77.63	2.2823	3.41709	8	8	t-test	E
YER175C	TMT1	0.194819	0.406763	-4.71943	38.6137	73.4474	2.6766	3.68816	8	7	t-test	E
YNL165W	YNL165W	0.0855307	0.2435	-4.71214	45.1539	84.5204	2.09514	2.36938	8	8	t-test	E
YNR014W	YNR014W	0.0663387	0.210412	-4.70432	43.3359	81.4257	1.97313	2.08025	8	8	t-test	E
YJL044C	GYP6	0.74981	0.862895	-4.70409	45.8873	85.7498	0.916096	23.9934	8	8	t-test	E
YPR156C	TPO3	0.182785	0.39366	-4.68912	38.1452	72.602	2.78029	2.77958	6	8	t-test	E
YLL060C	GTT2	0.318377	0.538875	-4.68669	31.342	61.0667	3.86654	3.5628	6	8	t-test	E
YMR306C-A	YMR306C-A	0.0652516	0.207685	-4.67687	46.0511	85.9812	1.64598	2.81447	8	8	t-test	E
YGL050W	TYW3	0.344377	0.564609	-4.67526	38.2257	72.715	4.16158	3.79962	8	8	t-test	E
YDR035W	ARO3	0.212622	0.428148	-4.66534	36.2116	69.2843	3.05641	2.62581	6	8	t-test	E
YFL021W	GAT1	0.360839	0.58192	-4.64985	41.6759	78.5198	2.8173	6.7518	8	7	t-test	E
YGL169W	SUA5	0.0551294	0.186181	-4.64016	39.3687	74.5927	1.91269	1.6638	8	8	t-test	E
YER118C	SHO1	0.290161	0.512646	-4.62779	36.5205	69.7443	3.17217	4.65551	8	7	t-test	E
YML050W	AIM32	0.179102	0.388875	-4.62527	33.8403	65.1971	2.62369	3.05963	6	8	t-test	E
YDR256C	CTA1	0.031172	0.128734	-4.61368	36.0547	68.9309	0.966375	2.73195	8	8	t-test	E
YML007W	YAP1	0.0280766	0.120885	-4.61102	37.8928	72.0418	1.48624	1.91567	8	8	t-test	E
YLL041C	SDH2	0.420191	0.629105	-4.61068	26.9048	53.4172	4.56819	5.2802	8	8	t-test	E
YNR004W	SWM2	0.172659	0.378787	-4.59907	42.4752	79.7885	2.91657	1.76767	8	8	t-test	E
YDL091C	UBX3	0.335442	0.555302	-4.58505	41.5485	78.194	1.4483	7.02988	8	6	t-test	E
YMR234W	RNH1	0.0121178	0.0686494	-4.58413	41.0103	77.2802	1.29977	1.44839	8	8	t-test	E
YOR162C	YRR1	0.524005	0.71109	-4.58218	40.2892	76.0547	1.07096	11.4682	8	8	t-test	E
YMR138W	CIN4	0.0202773	0.0965356	-4.57822	39.644	74.9543	1.2022	2.15191	8	8	t-test	E
YKL131W	YKL131W	0.191703	0.404094	-4.57312	33.8573	65.1376	2.95115	2.37087	8	8	t-test	E
YDR186C	YDR186C	0.0558684	0.187159	-4.57131	31.3197	60.8335	0.565913	3.34229	8	8	t-test	E
YJL054W	TIM54	0.16959	0.375801	-4.56554	32.2003	62.3162	2.37621	3.50316	8	8	t-test	E
YPL138C	SPP1	0.193653	0.405669	-4.55825	38.7292	73.37	2.73015	3.19326	8	8	t-test	E
YDR232W	HEM1	0.0542261	0.184238	-4.54965	39.8213	75.2065	1.702	2.23522	8	8	t-test	E
YOR386W	PHR1	0.133078	0.324711	-4.5475	37.3489	71.0123	2.05718	3.34605	8	8	t-test	E
YGL145W	TIP20	0.0825731	0.239391	-4.5237	36.6371	69.7654	2.06806	1.95554	8	8	t-test	E
YPL187W	MF(ALPHA)1	0.203291	0.416377	-4.51767	35.2636	67.4272	2.00264	4.5952	8	8	t-test	E
YBR272C	HSM3	0.210607	0.425843	-4.50357	39.0708	73.8563	1.85709	4.71586	8	6	t-test	E
