R package version: 0.0-43
Treatment: 27
Medium: SDM_rhlk_CTGH
Screen ID: QFA0142
Screen name: cdc13-1 rad9D
Libraries: SDLV2_384 SDLV3_384
Client: APB
User: APB
PI: 
Date: 2010/01/18
Fitness definition: nAUC
Condition: 
#########################################################
Gene	ORF	MedianFit	MeanFit	VarianceFit	NumRepeats	SEFit
VPS8	YAL002W	0.187463557901236	0.211467791706345	0.00819531537219054	8	0.0320064746812862
YAL004W	YAL004W	0.172194948169737	0.213787132003775	0.0145021026586345	8	0.0425765526120811
SSA1	YAL005C	0.136406455180898	0.183207565627131	0.00988849328516669	8	0.0351576685894534
ERP2	YAL007C	0.158957150115746	0.201112543198359	0.0144396542522625	8	0.0424847829408697
FUN14	YAL008W	0.157907503892589	0.211400815567246	0.0164726328328173	8	0.0453770768571772
MDM10	YAL010C	0.0392386446653172	0.08238990394634	0.00762988315017285	8	0.0308826066544197
SWC3	YAL011W	0.103732727626596	0.150571256642496	0.0171346909875555	8	0.0462799781054878
DEP1	YAL013W	0.0385782393428065	0.077921394333828	0.00697426687660041	8	0.0295259777073521
SYN8	YAL014C	0.193779005386644	0.213943013422354	0.0140013166254858	8	0.0418349683660179
NTG1	YAL015C	0.18066811124096	0.21490843562795	0.0179336903053063	8	0.0473467135941164
PSK1	YAL017W	0.201111927004345	0.240186237323973	0.014538370429664	8	0.0426297584289191
LDS1	YAL018C	0.169187933289189	0.211835656776004	0.0138982599624148	8	0.0416807209066956
FUN30	YAL019W	0.253802219225113	0.274322104805174	0.0143856431877971	8	0.0424052520152238
ATS1	YAL020C	0.0591980011615051	0.109594650232356	0.0141835307436494	8	0.0421063100135381
FUN26	YAL022C	0.179514878028182	0.214269808179804	0.0141025848285503	8	0.041985986990528
PMT2	YAL023C	0.184104342510453	0.218790101801613	0.0148556549943155	8	0.043092422469495
LTE1	YAL024C	0.194417182349195	0.185668371813266	0.0114755945130155	8	0.03787412459882
DRS2	YAL026C	0.112960433705175	0.171774547896942	0.0240398042432389	8	0.0548176571043023
SAW1	YAL027W	0.156160156032069	0.220924110997348	0.0149468659687806	8	0.0432245097843524
FRT2	YAL028W	0.120595453721505	0.177195269365853	0.0161599048326437	8	0.0449442777679257
MYO4	YAL029C	0.192693164421818	0.213267754999803	0.0112507361520923	8	0.0375012269000834
SNC1	YAL030W	0.175124333906871	0.218971565709064	0.0152281277794676	8	0.0436293017642209
GIP4	YAL031C	0.186733550251355	0.221251185829954	0.0145609805735265	8	0.0426628945535908
FUN19	YAL034C	0.174310150018413	0.215163128208114	0.0137319975555271	8	0.041430661284137
RBG1	YAL036C	0.121130457357773	0.175377844483316	0.0220180157023507	8	0.0524619096373153
YAL037W	YAL037W	0.153808657741277	0.208533389932088	0.0158771896174515	8	0.0445493962044542
