R package version: 0.0-43
Treatment: 30
Medium: SDM_rhlk_CTGNH
Screen ID: QFA0131
Screen name: rfa3-313
Libraries: SDLV4_384
Client: MJG
User: AAB
PI: DAL
Date: 2014/06/16
Fitness definition: nAUC
Condition: SDM_rhlk_CTGNH
#########################################################
Gene	ORF	MedianFit	MeanFit	VarianceFit	NumRepeats	SEFit
VPS8	YAL002W	0.165016034613124	0.177005451738621	0.00269371969792008	8	0.018349794610295
EFB1	YAL003W	0.258428094769832	0.266447925362251	0.000987593891077984	8	0.0111107711876696
YAL004W	YAL004W	0.219874144026166	0.222134048820567	0.00117322231794472	8	0.0121100284782114
SSA1	YAL005C	0.200705354264727	0.194374424337658	0.000221095702944402	8	0.00525708691844164
ERP2	YAL007C	0.203232066875522	0.205914299980577	0.000530188252795804	8	0.00814085570437626
FUN14	YAL008W	0.198149677005676	0.189370181843775	0.000920164401596733	8	0.0107247634099588
MDM10	YAL010C	0.158799038130359	0.187560585913318	0.00829001093512851	8	0.0321908584366907
SWC3	YAL011W	0.229985599100246	0.224533640581045	0.000605344424961321	8	0.00869873859362178
DEP1	YAL013W	0.248021142451128	0.253411144559621	0.000883366669654456	8	0.0105081317895622
SYN8	YAL014C	0.244261005418485	0.255655070652781	0.000999004794430505	8	0.0111747751343735
NTG1	YAL015C	0.211348148136634	0.212112903239241	0.000777239385520335	8	0.0098567196972442
PSK1	YAL017W	0.195679459931863	0.18391771210138	0.00108464995986007	8	0.0116439359746827
LDS1	YAL018C	0.207036915730937	0.196120980476903	0.00288574057602826	8	0.0189925662300683
FUN30	YAL019W	0.250125525196564	0.246238723125866	0.000352996964234098	8	0.00664263656459257
ATS1	YAL020C	0.260728490684355	0.253446103281108	0.00038680796917116	8	0.00695348805610501
FUN26	YAL022C	0.220592520370121	0.219434621492273	0.00163885449278932	8	0.0143128198339344
PMT2	YAL023C	0.169745485083601	0.178677024995427	0.000381862843451932	8	0.00690889683173019
LTE1	YAL024C	0.18425783879277	0.181037087138641	0.00270949262889977	8	0.0184034393147713
MAK16	YAL025C	0.200986150688226	0.198866674844686	0.000668353896393358	8	0.00914025366437768
DRS2	YAL026C	0.140713532050279	0.139105963812993	0.00323843212792346	8	0.0201197419464175
SAW1	YAL027W	0.236181298060197	0.244815545177231	0.000940040657203076	8	0.0108399761139213
FRT2	YAL028W	0.217888265206993	0.211055037002471	0.000380827724252262	8	0.00689952647154374
MYO4	YAL029C	0.182634177949334	0.174352450728993	0.00065958990385306	8	0.00908012874256926
SNC1	YAL030W	0.137276805940415	0.1355682627907	0.000241158055248571	8	0.00549042410985448
GIP4	YAL031C	0.227897409729863	0.225681619865916	0.000303504297305687	8	0.00615938610278742
PRP45	YAL032C	0.180220346787129	0.178269181977999	0.000226025074443424	8	0.00531536774884184
POP5	YAL033W	0.267778493081042	0.269823093619716	0.000579321214564014	8	0.00850970926768369
FUN19	YAL034C	0.234241881459498	0.237988359601857	0.000485782239503491	8	0.0077924822706206
MTW1	YAL034W-A	0.181209849943924	0.174300091781586	0.000845858146076666	8	0.0102826197177365
RBG1	YAL036C	0.204380903808573	0.205260551747501	0.000948845965371878	8	0.0108906265050035
YAL037W	YAL037W	0.220479078648251	0.23050778503409	0.00150626361790977	8	0.0137216235278017
CDC19	YAL038W	0.212402844754711	0.210338435173247	0.000183672789367817	8	0.00479156536749497
CLN3	YAL040C	0.107944124672133	0.115472097694089	0.000611429041696309	8	0.00874234695102171
CDC24	YAL041W	0.199388740527138	0.190561076594693	0.00126629277943998	8	0.0125812001585698
ERV46	YAL042W	0.227718636221154	0.226100045977679	0.000730933410106435	8	0.00955859175105331
PTA1	YAL043C	0.151047009645701	0.148817565457247	0.00116185342852506	8	0.0120512106680463
YAL043C-A	YAL043C-A	0.102238537607664	0.108028424054273	0.00085794675697554	8	0.0103558362589384
YAL045C	YAL045C	0.21632787823807	0.212744516014082	0.000414945811158682	8	0.00720195989955757
AIM1	YAL046C	0.157286551674475	0.153148274346493	0.00118495586708415	8	0.0121704348067569
GEM1	YAL048C	0	0.000328624433357751	3.82425265150287e-07	8	0.000218639333478187
AIM2	YAL049C	0.228700889120687	0.227058875719144	0.000553235361160593	8	0.00831591366868813
OAF1	YAL051W	0.0704629129289365	0.0921671641042341	0.00175535901914473	8	0.0148128281362166
FLC2	YAL053W	0.206664305125808	0.201615954635163	0.000752058150423524	8	0.00969573456747556
ACS1	YAL054C	0.177242184056009	0.179427982101264	0.00311296208866094	8	0.0197261314271861
PEX22	YAL055W	0.173124234388215	0.169318788201527	0.00243455718627954	8	0.0174447599090656
GPB2	YAL056W	0.195157289536543	0.190707406435818	0.000301579762383217	8	0.00613982656904103
YAL058C-A	YAL058C-A	0.185546936230332	0.189762889448371	0.000600818437967039	8	0.00866615859224143
CNE1	YAL058W	0.228461364757524	0.223468287684753	0.000905751266278942	8	0.0106404374104107
ECM1	YAL059W	0.171782072784902	0.193545717320485	0.00267086464496373	8	0.0182717837284833
BDH1	YAL060W	0.180429061659855	0.184591073817328	0.000778019243297842	8	0.00986166342014522
BDH2	YAL061W	0.171682565687289	0.177562032684002	0.000878089896856996	8	0.0104766997240125
GDH3	YAL062W	0.252500728741593	0.252756680392054	0.000702121199819968	8	0.00936830560867311
TDA8	YAL064C-A	0.147559058174053	0.162203767037171	0.0021359093502962	8	0.0163397879052032
YAL065C	YAL065C	0.218642467399198	0.227402931648274	0.000441896991045317	8	0.00743216818167247
YAL066W	YAL066W	0.159823475875094	0.154043186448973	0.00084457552497171	8	0.0102748207099425
SEO1	YAL067C	0.204340895804013	0.197049378226037	0.00168730714476356	8	0.014522857607766
PAU8	YAL068C	0.222094312563223	0.215349658454838	0.000502498931397725	8	0.00792542531506768
ERP1	YAR002C-A	0.145630599726314	0.154886337862533	0.00111629088872089	8	0.0118125509984131
NUP60	YAR002W	0.11405045260885	0.11355332474843	0.000414553196893982	8	0.00719855191074898
SWD1	YAR003W	0.256907895165203	0.252464152072046	0.00149375884373717	8	0.0136645473934246
RFA1	YAR007C	0.111772990768655	0.144121180188358	0.00637866183592977	8	0.0282370807537044
SEN34	YAR008W	0.124653168032543	0.123420311136355	0.000190983850809317	8	0.00488599850093761
BUD14	YAR014C	0.181625338953513	0.178040761058883	0.000458206702011884	8	0.00756808018928748
ADE1	YAR015W	0.156101522912977	0.151513877229308	0.000670453312519445	8	0.00915459797396535
KIN3	YAR018C	0.0705585496822098	0.0884911906181374	0.00147305171172931	8	0.0135695049270842
CDC15	YAR019C	0.27796775651779	0.271795371372229	0.000451523838399519	8	0.00751268792110653
PAU7	YAR020C	0.234723399132155	0.232284549526201	0.00136312291407459	8	0.0130533660126162
YAR023C	YAR023C	0.19502209766406	0.19043597474315	0.000362372613640445	8	0.00673027315233607
UIP3	YAR027W	0.238484274194896	0.230874452137717	0.00118101784646329	8	0.0121501946818934
YAR028W	YAR028W	0.156683626400284	0.166946929658485	0.000849717669131004	8	0.0103060520395239
YAR029W	YAR029W	0.205511912040832	0.218752485721851	0.00109999449258335	8	0.0117260100448925
YAR030C	YAR030C	0.1472412147512	0.167205012429415	0.00155853493150951	8	0.0139576812701354
PRM9	YAR031W	0.232843483330451	0.244296822496865	0.00125637323278366	8	0.0125318256490408
YAT1	YAR035W	0.258236611966746	0.256844697040238	0.000389242929493244	8	0.00697533986173114
YAR037W	YAR037W	0.158680911438204	0.17920723232097	0.00127373132423431	8	0.0126180987287819
YAR040C	YAR040C	0.17173948754624	0.177848954557624	0.000603285536343112	8	0.00868393298240429
SWH1	YAR042W	0.204474019206367	0.201110142917396	0.000278196067015627	8	0.00589699146827883
YAR043C	YAR043C	0.214392841012876	0.219321666479455	0.000326465927326243	8	0.00638813281920315
OSH1	YAR044W	0.161537113528333	0.167436677145506	0.000966158105886109	8	0.01098952970949
YAR047C	YAR047C	0.161412995846419	0.15766948519336	0.000350090739322927	8	0.00661523562810622
FLO1	YAR050W	0.166441413860725	0.172478059900851	0.00135217647371923	8	0.0130008484036583
ECM15	YBL001C	0.177151432448443	0.195894253429075	0.00359293669741249	8	0.0211923827630722
HTA2	YBL003C	0.244558210453961	0.246223195305669	0.000346815810102297	8	0.00658422176591791
UTP20	YBL004W	0.170323160404531	0.171598756480699	0.000452770692235249	8	0.00752305367051214
PDR3	YBL005W	0.175299282784299	0.181377694820699	0.00105864666971397	8	0.0115035139724454
SLA1	YBL007C	0.155455387344501	0.153619139107179	0.000832642435000802	8	0.0102019755133553
HIR1	YBL008W	0.239686925502937	0.222410185766038	0.00186586713295605	8	0.0152719806056551
ALK2	YBL009W	0.185619822340963	0.179770066033846	0.000923029286286065	8	0.0107414459355227
YBL010C	YBL010C	0.25512323949882	0.251755473420148	0.000368203020282075	8	0.00678420058188578
SCT1	YBL011W	0.200374246231213	0.204474534330259	0.00223926534514919	8	0.0167304563041074
FMT1	YBL013W	0.114964709196251	0.11048772788786	0.000511222189836761	8	0.00799392104849648
RRN6	YBL014C	0.185276035181724	0.199036054313934	0.00165000408999823	8	0.0143614244157666
ACH1	YBL015W	0.22167972473962	0.221025200464496	9.77201991979021e-05	8	0.00349499998565633
FUS3	YBL016W	0.149730210020221	0.149498281338218	0.000494663451179583	8	0.00786339185068682
PEP1	YBL017C	0.170587521956268	0.173664576884763	0.00102762666195252	8	0.0113337254574153
POP8	YBL018C	0.0706049690445887	0.0802176560822834	0.000671227951085385	8	0.00915988503670614
